A,N*,N1,N2
129.0,96.99248120300751,92.97760047504434,92.92998120300751
130.0,97.74436090225564,93.71320391100544,93.66232965225564
131.0,98.49624060150376,94.44947878435488,94.39467810150376
132.0,99.24812030075188,95.18472840727419,95.12702655075188
133.0,100.0,95.92127881462426,95.869140625
134.0,100.75187969924812,96.6575036629647,96.60148907424812
135.0,101.50375939849623,97.39288396574521,97.33383752349623
136.0,102.25563909774435,98.12923489142521,98.07595159774435
137.0,103.00751879699247,98.8659262342365,98.80830004699247
138.0,103.75939849624059,99.60273189646536,99.54064849624059
139.0,104.51127819548871,100.33939406483492,100.28276257048871
140.0,105.26315789473684,101.07472341250674,101.01511101973684
141.0,106.01503759398496,101.81108978276512,101.74745946898496
142.0,106.76691729323308,102.54875118400349,102.48957354323308
143.0,107.5187969924812,103.28532224589887,103.2219219924812
144.0,108.27067669172932,104.02135882602171,103.96403606672932
145.0,109.02255639097744,104.7582712833586,104.69638451597744
146.0,109.77443609022556,105.49454237497201,105.42873296522556
147.0,110.52631578947368,106.2305158324879,106.17084703947368
148.0,111.27819548872179,106.96790891487416,106.90319548872179
149.0,112.03007518796991,107.70405582708445,107.64530956296991
150.0,112.78195488721803,108.44106568585771,108.37765801221803
