A,N*,N1,N2
140.0,160.0,163.40408689209042,163.466796875
141.0,161.14285714285714,164.5599193440355,164.61941964285714
142.0,162.28571428571428,165.71594820471492,165.78180803571428
143.0,163.42857142857142,166.8720877560321,166.93443080357142
144.0,164.57142857142858,168.02753706813343,168.09681919642858
145.0,165.71428571428572,169.18302085890215,169.24944196428572
146.0,166.85714285714286,170.33843787049378,170.40206473214286
147.0,168.0,171.49480186246066,171.564453125
148.0,169.14285714285714,172.65008382944276,172.71707589285714
149.0,170.28571428571428,173.8057735559388,173.86969866071428
150.0,171.42857142857142,174.96111235594094,175.03208705357142
